87930008;1756;-2600;16080;0
0;1760;-2600;16084;0
0;1684;-2560;16020;0
0;1660;-2564;16048;0
0;1676;-2488;16084;0
0;1644;-2560;15984;0
0;1668;-2584;16072;0
0;1632;-2516;15992;0
0;1688;-2548;15996;0
0;1688;-2548;15996;0
0;1676;-2608;16052;0
0;1732;-2520;15984;0
0;1616;-2572;16064;0
0;1552;-2632;16104;0
0;1560;-2604;16168;0
0;1676;-2556;16228;0
0;1792;-2584;16200;0
0;1796;-2636;16056;0
0;1744;-2544;16204;0
0;1744;-2544;16204;0
0;1716;-2436;16084;0
0;1640;-2564;16108;0
0;1680;-2516;16088;0
0;1660;-2560;16084;0
0;1720;-2504;16088;0
0;1700;-2600;16028;0
0;1728;-2596;16208;0
0;1688;-2496;16080;0
0;1780;-2436;16080;0
0;1780;-2436;16080;0
0;1656;-2460;16064;0
0;1728;-2572;16148;0
0;1676;-2492;16092;0
0;1704;-2500;16136;0
0;1652;-2432;16072;0
0;1672;-2472;15992;0
0;1656;-2500;16136;0
0;1688;-2408;16124;0
0;1696;-2428;16080;0
0;1696;-2428;16080;0
0;1696;-2460;16196;0
0;1740;-2488;16196;0
0;1740;-2444;16112;0
0;1676;-2408;16096;0
0;1716;-2412;16160;0
0;1704;-2420;16216;0
0;1804;-2412;16108;0
0;1708;-2396;16152;0
0;1760;-2356;16148;0
0;1760;-2356;16148;0
0;1752;-2412;15904;0
0;1756;-2352;16144;0
0;1788;-2432;16264;0
0;1824;-2484;16176;0
0;1768;-2424;16156;0
0;1812;-2336;16156;0
0;1768;-2324;16096;0
0;1864;-2352;16108;0
0;1784;-2412;16164;0
0;1784;-2412;16164;0
0;1776;-2488;15980;0
0;1848;-2364;16112;0
0;1744;-2348;16144;0
0;1780;-2356;16084;0
0;1816;-2396;16100;0
0;1768;-2352;16020;0
0;1836;-2356;15992;0
0;1852;-2336;16088;0
0;1812;-2364;16068;0
0;1812;-2364;16068;0
0;1960;-2356;16140;0
0;1932;-2400;16164;0
0;1908;-2460;16100;0
0;1928;-2452;16128;0
0;1828;-2412;16092;0
0;1828;-2340;16164;0
0;1792;-2360;16304;0
0;1880;-2456;16232;0
0;1964;-2372;16120;0
0;1964;-2372;16120;0
0;1916;-2396;16056;0
0;1872;-2384;16200;0
0;1852;-2344;16328;0
0;1956;-2396;16252;0
0;1860;-2412;16196;0
0;1788;-2376;16028;0
0;1860;-2476;16164;0
0;1836;-2424;16200;0
0;1892;-2464;16072;0
0;1892;-2464;16072;0
0;1884;-2440;16200;0
0;1864;-2372;15972;0
0;1808;-2412;16004;0
0;1740;-2464;16040;0
0;1784;-2388;16124;0
0;1896;-2524;16156;0
0;1792;-2540;16100;0
0;1720;-2440;16056;0
0;1824;-2448;16076;0
0;1824;-2448;16076;0
0;1656;-2488;16172;0
0;1664;-2472;16080;0
0;1740;-2432;15992;0
0;1756;-2464;16148;0
0;1800;-2452;16236;0
0;1760;-2424;16152;0
0;1736;-2440;16212;0
0;1640;-2484;16136;0
0;1616;-2476;16104;0
0;1616;-2476;16104;0
0;1688;-2340;16104;0
0;1724;-2420;16168;0
0;1748;-2536;16124;0
0;1636;-2424;16008;0
0;1684;-2448;16128;0
0;1672;-2436;16104;0
0;1696;-2332;16288;0
0;1648;-2364;16192;0
0;1692;-2408;16180;0
0;1692;-2408;16180;0
0;1764;-2504;16224;0
0;1784;-2468;16124;0
0;1704;-2500;16120;0
0;1656;-2508;16172;0
0;1644;-2464;16200;0
0;1784;-2360;16196;0
0;1588;-2408;16108;0
0;1680;-2452;16104;0
0;1672;-2480;16164;0
0;1672;-2480;16164;0
0;1644;-2512;16088;0
0;1644;-2468;16136;0
0;1688;-2548;16092;0
0;1692;-2468;16112;0
0;1572;-2496;16140;0
0;1628;-2496;16116;0
0;1708;-2444;16108;0
0;1704;-2524;16172;0
0;1768;-2520;16256;0
0;1696;-2512;16248;0
0;1696;-2512;16248;0
0;1792;-2520;16112;0
0;1800;-2536;16032;0
0;1712;-2512;16056;0
0;1752;-2576;16172;0
0;1776;-2632;16124;0
0;1740;-2604;16152;0
0;1644;-2512;15920;0
0;1712;-2588;16024;0
0;1696;-2556;16172;0
0;1696;-2556;16172;0
0;1764;-2512;16128;0
0;1844;-2496;16220;0
0;1804;-2588;16152;0
0;1740;-2612;16004;0
0;1776;-2568;16076;0
0;1804;-2612;16112;0
0;1812;-2696;16180;0
0;1756;-2620;16140;0
