2436362007;5092;-3616;15312;0
0;5164;-3604;15280;0
0;5120;-3640;15252;0
0;5120;-3640;15252;0
0;5204;-3620;15228;0
0;5160;-3608;15216;0
0;5192;-3692;15424;0
0;5116;-3740;15368;0
0;5144;-3668;15476;0
0;5120;-3708;15372;0
0;5204;-3620;15296;0
0;5204;-3684;15352;0
0;5208;-3708;15252;0
0;5208;-3708;15252;0
0;5184;-3604;15252;0
0;5212;-3580;15380;0
0;5144;-3700;15432;0
0;5192;-3756;15328;0
0;5116;-3704;15408;0
0;5068;-3724;15504;0
0;5100;-3688;15296;0
0;5100;-3644;15248;0
0;5204;-3748;15312;0
0;5204;-3748;15312;0
0;5128;-3652;15372;0
0;5140;-3628;15264;0
0;5168;-3652;15312;0
0;5104;-3624;15260;0
0;5236;-3704;15232;0
0;5236;-3704;15232;0
0;5220;-3720;15364;0
0;5196;-3700;15348;0
0;5100;-3648;15284;0
0;5100;-3648;15284;0
0;5236;-3588;15224;0
0;5220;-3724;15340;0
0;5232;-3660;15380;0
0;5192;-3620;15296;0
0;5168;-3644;15192;0
0;5176;-3732;15288;0
0;5168;-3632;15360;0
0;5172;-3644;15244;0
0;5252;-3600;15240;0
0;5108;-3688;15352;0
0;5108;-3688;15352;0
0;5152;-3740;15428;0
0;5124;-3732;15264;0
0;5152;-3652;15264;0
0;5224;-3636;15336;0
0;5232;-3640;15104;0
0;5132;-3720;15320;0
0;5180;-3752;15360;0
0;5128;-3692;15300;0
0;5152;-3668;15372;0
0;5152;-3668;15372;0
0;5208;-3628;15448;0
0;5280;-3652;15332;0
0;5292;-3576;15288;0
0;5304;-3676;15356;0
0;5148;-3732;15432;0
0;5132;-3736;15328;0
0;5176;-3696;15408;0
0;5220;-3668;15464;0
0;5248;-3724;15312;0
0;5248;-3724;15312;0
0;5244;-3732;15284;0
0;5156;-3688;15228;0
0;5208;-3644;15324;0
0;5216;-3688;15428;0
0;5172;-3632;15332;0
0;5232;-3692;15404;0
0;5204;-3668;15380;0
0;5136;-3692;15400;0
0;5176;-3680;15360;0
0;5176;-3680;15360;0
0;5204;-3572;15224;0
0;5228;-3620;15156;0
0;5056;-3692;15224;0
0;5224;-3628;15328;0
0;5100;-3704;15400;0
