1655305009;6864;-1640;15028;0
0;6788;-1604;15100;0
0;6912;-1544;15208;0
0;6840;-1568;15120;0
0;6840;-1568;15120;0
0;6888;-1604;15112;0
0;6836;-1552;15040;0
0;6912;-1548;14964;0
0;6908;-1624;15012;0
0;6904;-1564;15092;0
0;6824;-1612;15032;0
0;6852;-1488;14940;0
0;6848;-1620;14968;0
0;6852;-1580;14972;0
0;6852;-1580;14972;0
0;6864;-1592;14952;0
0;6808;-1576;14912;0
0;6940;-1540;15108;0
0;6836;-1564;15024;0
0;6828;-1700;15040;0
0;6916;-1660;14868;0
0;6848;-1620;14760;0
0;6896;-1568;14860;0
0;6896;-1624;14944;0
0;6876;-1684;14944;0
0;6876;-1684;14944;0
0;6904;-1688;14984;0
0;6900;-1528;15092;0
0;6860;-1620;14852;0
0;6860;-1620;14852;0
0;6900;-1648;14904;0
0;6840;-1564;15064;0
0;6824;-1608;15036;0
0;6852;-1632;14932;0
0;6852;-1632;14932;0
0;6852;-1632;14932;0
0;6824;-1648;15096;0
0;6776;-1660;15004;0
0;6784;-1696;15116;0
0;6860;-1688;15008;0
0;6836;-1712;15008;0
0;6888;-1620;15000;0
0;6840;-1524;14996;0
0;6752;-1636;15048;0
0;6752;-1612;14892;0
0;6752;-1612;14892;0
0;6844;-1652;14984;0
0;6800;-1696;15084;0
0;6740;-1712;14996;0
0;6824;-1656;15016;0
0;6864;-1696;15044;0
0;6876;-1676;14996;0
0;6800;-1716;15008;0
0;6776;-1680;15056;0
0;6804;-1696;14960;0
0;6804;-1696;14960;0
0;6780;-1752;15020;0
0;6760;-1688;15064;0
0;6756;-1752;14944;0
0;6752;-1664;14964;0
0;6740;-1712;15072;0
0;6784;-1652;15008;0
0;6704;-1668;15052;0
0;6860;-1764;15044;0
0;6772;-1712;14936;0
0;6772;-1712;14936;0
0;6828;-1744;15048;0
0;6760;-1740;15252;0
0;6796;-1768;15068;0
0;6784;-1704;15016;0
0;6808;-1672;15100;0
0;6764;-1664;14984;0
0;6832;-1620;14964;0
0;6788;-1712;14972;0
0;6800;-1652;14976;0
0;6800;-1652;14976;0
0;6776;-1732;14968;0
0;6788;-1720;14904;0
